ID_Engajamento,ID_Cliente,Data_Engajamento,Tipo_Engajamento,Rede_Social
4542,36582,2024-03-28,comentario,Facebook
4543,169439,2024-02-14,compartilhamento,Facebook
4544,284211,2024-01-10,comentario,Twitter
4545,137901,2024-05-06,compartilhamento,Instagram
4546,127686,2023-06-04,curtida,Instagram
4547,270582,2022-10-20,compartilhamento,Facebook
4548,61808,2023-06-25,curtida,Instagram
4549,143116,2022-01-15,compartilhamento,Twitter
4550,220816,2022-09-30,curtida,Twitter
4551,140070,2022-11-20,curtida,Facebook
4552,73171,2023-01-26,comentario,Twitter
4553,70484,2022-09-12,comentario,Facebook
4554,291984,2023-11-17,curtida,Facebook
4555,225481,2024-05-13,curtida,Facebook
4556,37954,2024-06-06,compartilhamento,Instagram
4557,200261,2023-10-08,comentario,Twitter
4558,37097,2023-12-08,compartilhamento,Instagram
4559,89906,2023-08-23,compartilhamento,Facebook
4560,169436,2022-10-25,comentario,Facebook
4561,298284,2023-12-15,compartilhamento,Instagram
4562,243604,2023-12-14,curtida,Twitter
4563,215291,2022-03-01,comentario,Twitter
4564,173690,2024-05-04,comentario,Instagram
4565,32170,2023-09-13,compartilhamento,Facebook
4566,223246,2023-06-09,comentario,Facebook
4567,266648,2024-05-13,curtida,Facebook
4568,4230,2023-08-17,comentario,Instagram
4569,29199,2024-01-16,comentario,Facebook
4570,33127,2024-02-26,compartilhamento,Twitter
4571,104385,2021-10-30,compartilhamento,Twitter
4572,292631,2022-01-08,comentario,Facebook
4573,16338,2023-09-02,compartilhamento,Facebook
4574,287071,2024-03-29,compartilhamento,Facebook
4575,268832,2022-12-16,compartilhamento,Instagram
4576,86619,2023-03-10,curtida,Twitter
4577,147729,2024-06-01,comentario,Twitter
4578,218991,2024-01-26,curtida,Facebook
4579,122998,2023-04-03,compartilhamento,Twitter
4580,242246,2023-09-04,curtida,Twitter
4581,179299,2024-01-15,curtida,Facebook
4582,30620,2024-05-16,comentario,Instagram
4583,66275,2024-02-16,compartilhamento,Twitter
4584,248815,2023-11-23,compartilhamento,Facebook
4585,268309,2023-09-02,compartilhamento,Instagram
4586,72630,2023-01-10,compartilhamento,Twitter
4587,36199,2022-02-18,compartilhamento,Facebook
4588,41864,2023-03-26,comentario,Facebook
4589,189391,2023-04-29,comentario,Instagram
4590,88102,2024-05-14,comentario,Instagram
4591,280099,2023-11-19,compartilhamento,Facebook
4592,107560,2024-02-26,curtida,Instagram
4593,235626,2024-01-15,curtida,Instagram
4594,255737,2023-04-21,compartilhamento,Twitter
4595,179927,2024-05-09,compartilhamento,Twitter
4596,33207,2023-08-29,comentario,Twitter
4597,92734,2022-12-12,curtida,Twitter
4598,214253,2022-09-12,comentario,Instagram
4599,279240,2024-03-04,curtida,Facebook
4600,154101,2023-02-05,compartilhamento,Instagram
4601,291535,2022-10-16,compartilhamento,Facebook
4602,262204,2023-04-02,curtida,Facebook
4603,52023,2023-11-14,curtida,Facebook
4604,210655,2024-03-06,compartilhamento,Instagram
4605,264950,2024-04-05,comentario,Facebook
4606,131456,2024-01-17,compartilhamento,Facebook
4607,255835,2024-02-08,comentario,Facebook
4608,285597,2024-06-05,compartilhamento,Facebook
4609,41386,2023-04-25,comentario,Facebook
4610,26821,2022-08-09,comentario,Instagram
4611,153175,2024-06-02,compartilhamento,Facebook
4612,165528,2024-02-27,compartilhamento,Twitter
4613,264625,2023-10-07,curtida,Twitter
4614,56464,2023-03-31,comentario,Instagram
4615,219232,2024-05-03,compartilhamento,Facebook
4616,40399,2024-06-03,comentario,Twitter
4617,58440,2024-04-26,curtida,Facebook
4618,156193,2023-05-08,curtida,Instagram
4619,228266,2024-01-29,compartilhamento,Twitter
4620,250973,2023-03-16,curtida,Facebook
4621,108025,2023-02-17,comentario,Instagram
4622,151570,2024-04-19,comentario,Twitter
4623,45328,2024-01-24,curtida,Facebook
4624,126721,2023-03-31,curtida,Instagram
4625,231813,2022-05-30,curtida,Instagram
4626,22895,2023-08-09,compartilhamento,Twitter
4627,298715,2023-08-24,curtida,Instagram
4628,222515,2024-06-01,curtida,Instagram
4629,299701,2023-03-06,curtida,Twitter
4630,295054,2023-05-24,comentario,Twitter
4631,12765,2024-05-31,comentario,Instagram
4632,244251,2023-12-20,curtida,Instagram
4633,244824,2023-11-26,comentario,Facebook
4634,35907,2022-08-09,curtida,Twitter
4635,55934,2024-03-03,compartilhamento,Twitter
4636,274684,2022-08-30,curtida,Twitter
4637,49610,2024-02-25,comentario,Twitter
4638,165692,2022-07-05,comentario,Twitter
4639,133050,2024-01-30,compartilhamento,Twitter
4640,64178,2023-07-30,compartilhamento,Facebook
4641,92095,2022-03-31,compartilhamento,Facebook
4642,153673,2023-10-31,curtida,Facebook
4643,260487,2024-06-05,compartilhamento,Instagram
4644,162532,2024-02-13,curtida,Twitter
4645,190455,2024-06-10,curtida,Instagram
4646,150271,2023-06-19,curtida,Twitter
4647,291566,2023-04-21,compartilhamento,Instagram
4648,103359,2024-01-29,curtida,Twitter
4649,13737,2024-02-27,curtida,Instagram
4650,226060,2024-05-26,comentario,Instagram
4651,6589,2023-11-20,curtida,Twitter
4652,34626,2023-10-28,curtida,Facebook
4653,248686,2023-06-29,curtida,Facebook
4654,3877,2024-04-24,comentario,Facebook
4655,291498,2023-01-16,comentario,Twitter
4656,89614,2023-07-06,comentario,Instagram
4657,66783,2022-12-11,compartilhamento,Instagram
4658,251711,2024-06-06,curtida,Twitter
4659,166827,2024-01-14,compartilhamento,Facebook
4660,280735,2023-07-19,compartilhamento,Facebook
4661,171805,2023-07-14,comentario,Instagram
4662,8378,2024-06-14,curtida,Facebook
4663,231503,2022-05-12,comentario,Facebook
4664,221238,2021-08-15,comentario,Instagram
4665,119459,2023-10-30,comentario,Instagram
4666,218865,2024-05-15,curtida,Twitter
4667,250590,2024-04-24,curtida,Instagram
4668,169162,2024-03-18,curtida,Twitter
4669,59907,2023-12-18,comentario,Instagram
4670,54507,2024-03-18,comentario,Twitter
4671,115275,2024-01-14,curtida,Instagram
4672,41503,2024-05-23,curtida,Facebook
4673,258058,2023-11-01,compartilhamento,Instagram
4674,251330,2023-06-10,curtida,Facebook
4675,240975,2023-11-18,comentario,Instagram
4676,108789,2022-07-30,compartilhamento,Instagram
4677,192421,2024-02-12,compartilhamento,Facebook
4678,53010,2022-06-02,curtida,Twitter
4679,74048,2024-05-31,compartilhamento,Facebook
4680,231585,2023-08-24,comentario,Twitter
4681,8543,2023-10-31,curtida,Instagram
4682,140647,2023-11-25,comentario,Instagram
4683,186941,2024-04-19,compartilhamento,Facebook
4684,180108,2024-03-09,compartilhamento,Instagram
4685,283713,2024-05-19,curtida,Twitter
4686,174725,2023-09-07,comentario,Twitter
4687,115841,2024-05-03,compartilhamento,Instagram
4688,173830,2024-01-22,compartilhamento,Twitter
4689,89578,2022-12-12,comentario,Facebook
4690,291110,2024-04-14,comentario,Facebook
4691,55878,2024-03-16,compartilhamento,Instagram
4692,42236,2022-11-26,comentario,Facebook
4693,67909,2024-06-12,comentario,Instagram
4694,269254,2024-04-30,comentario,Facebook
4695,194576,2024-06-14,comentario,Facebook
4696,258685,2022-04-20,comentario,Facebook
4697,268906,2022-07-01,comentario,Instagram
4698,204857,2024-05-02,compartilhamento,Facebook
4699,98864,2021-12-23,compartilhamento,Twitter
4700,134776,2024-01-25,comentario,Instagram
4701,92526,2022-06-07,compartilhamento,Facebook
4702,186218,2024-06-14,compartilhamento,Twitter
4703,82710,2024-05-22,compartilhamento,Facebook
4704,45170,2022-01-26,compartilhamento,Instagram
4705,258282,2024-04-19,curtida,Twitter
4706,249332,2023-11-30,compartilhamento,Instagram
4707,175610,2023-05-23,curtida,Facebook
4708,82605,2024-05-02,comentario,Instagram
4709,240553,2023-11-01,compartilhamento,Instagram
4710,27344,2022-04-02,curtida,Instagram
4711,156104,2023-12-19,curtida,Twitter
4712,132732,2024-05-05,comentario,Facebook
4713,267877,2023-03-19,comentario,Instagram
4714,155919,2024-05-11,comentario,Instagram
4715,152188,2024-04-16,curtida,Twitter
4716,190175,2023-10-24,curtida,Facebook
4717,189547,2022-09-09,comentario,Instagram
4718,29889,2024-06-06,compartilhamento,Instagram
4719,45579,2022-08-05,compartilhamento,Facebook
4720,139415,2023-12-19,comentario,Facebook
4721,127717,2023-01-02,comentario,Facebook
4722,179868,2023-06-13,curtida,Facebook
4723,157792,2024-03-25,curtida,Twitter
4724,117217,2024-01-22,curtida,Facebook
4725,254413,2022-07-05,compartilhamento,Twitter
4726,130423,2023-03-14,comentario,Twitter
4727,216206,2024-01-21,compartilhamento,Instagram
4728,251685,2021-10-18,curtida,Facebook
4729,245561,2024-02-19,compartilhamento,Facebook
4730,285147,2023-02-08,curtida,Instagram
4731,224894,2024-02-28,comentario,Facebook
4732,139444,2023-11-20,comentario,Instagram
4733,155514,2024-03-15,curtida,Facebook
4734,3034,2024-01-28,compartilhamento,Twitter
4735,76877,2023-02-11,curtida,Facebook
4736,246094,2023-08-20,compartilhamento,Facebook
4737,179096,2023-12-22,comentario,Facebook
4738,4375,2023-09-30,compartilhamento,Twitter
4739,60321,2022-07-27,curtida,Instagram
4740,100751,2023-09-27,curtida,Twitter
4741,70613,2023-12-05,comentario,Twitter
4742,33548,2023-04-12,curtida,Twitter
4743,211508,2024-05-25,compartilhamento,Facebook
4744,145055,2024-04-26,curtida,Instagram
4745,194476,2024-05-20,comentario,Twitter
4746,257191,2023-11-12,curtida,Facebook
4747,294323,2024-02-26,compartilhamento,Twitter
4748,122802,2023-12-22,compartilhamento,Twitter
4749,192083,2024-02-15,compartilhamento,Twitter
4750,98017,2024-04-25,compartilhamento,Instagram
4751,143839,2023-03-16,curtida,Instagram
4752,127966,2023-11-12,compartilhamento,Facebook
4753,25365,2024-04-23,curtida,Instagram
4754,106763,2023-01-30,curtida,Facebook
4755,3263,2024-03-08,curtida,Instagram
4756,102024,2024-05-05,curtida,Facebook
4757,21647,2023-02-13,compartilhamento,Twitter
4758,22239,2022-09-19,comentario,Twitter
4759,293257,2023-12-22,compartilhamento,Facebook
4760,162193,2023-07-29,comentario,Instagram
4761,177893,2021-11-09,comentario,Twitter
4762,93973,2023-05-21,comentario,Twitter
4763,2880,2022-09-22,compartilhamento,Twitter
4764,98794,2023-06-19,compartilhamento,Twitter
4765,165283,2023-06-09,comentario,Facebook
4766,135565,2024-04-26,comentario,Twitter
4767,273086,2024-02-02,comentario,Instagram
4768,69974,2024-05-20,compartilhamento,Facebook
4769,125051,2023-02-06,curtida,Instagram
4770,203268,2023-08-19,compartilhamento,Twitter
4771,44153,2024-02-10,curtida,Twitter
4772,210875,2024-05-27,compartilhamento,Facebook
4773,58839,2024-05-23,compartilhamento,Facebook
4774,256245,2024-05-04,compartilhamento,Facebook
4775,158967,2024-02-08,curtida,Instagram
4776,78046,2024-04-20,comentario,Facebook
4777,237594,2022-09-25,compartilhamento,Instagram
4778,170623,2024-06-01,compartilhamento,Facebook
4779,59599,2024-01-30,comentario,Facebook
4780,104618,2023-12-11,comentario,Instagram
4781,125394,2022-03-11,compartilhamento,Twitter
4782,88079,2023-07-16,comentario,Instagram
4783,4419,2023-12-12,comentario,Facebook
4784,162139,2024-06-08,compartilhamento,Instagram
4785,6937,2024-06-15,compartilhamento,Instagram
4786,226601,2024-02-29,compartilhamento,Facebook
4787,263692,2023-06-22,curtida,Twitter
4788,183972,2024-03-03,compartilhamento,Twitter
4789,114345,2022-08-03,comentario,Twitter
4790,123169,2023-12-26,curtida,Instagram
4791,275808,2023-03-21,comentario,Facebook
4792,66738,2022-05-06,curtida,Instagram
4793,25535,2024-05-11,comentario,Twitter
4794,299237,2023-01-26,comentario,Twitter
4795,253296,2024-01-27,compartilhamento,Facebook
4796,191890,2024-05-08,curtida,Instagram
4797,187466,2022-02-03,comentario,Twitter
4798,287456,2023-10-02,curtida,Instagram
4799,34449,2023-11-27,curtida,Instagram
4800,96902,2023-09-12,curtida,Twitter
4801,209372,2023-09-26,compartilhamento,Instagram
4802,135014,2024-03-31,curtida,Facebook
4803,223631,2024-06-15,compartilhamento,Twitter
4804,75171,2023-06-26,curtida,Instagram
4805,147171,2023-11-21,comentario,Facebook
4806,74470,2024-06-10,comentario,Twitter
4807,112102,2024-04-06,comentario,Facebook
4808,150910,2024-05-27,compartilhamento,Twitter
4809,68822,2024-03-27,curtida,Twitter
4810,65693,2023-04-02,compartilhamento,Facebook
4811,83688,2023-08-11,compartilhamento,Instagram
4812,230111,2023-05-21,curtida,Twitter
4813,251109,2024-04-09,compartilhamento,Twitter
4814,94112,2024-05-10,compartilhamento,Twitter
4815,103440,2024-05-11,comentario,Facebook
4816,216836,2024-04-19,compartilhamento,Twitter
4817,277843,2023-10-28,comentario,Twitter
4818,22261,2024-02-13,compartilhamento,Instagram
4819,83044,2023-11-15,curtida,Facebook
4820,212147,2024-02-27,compartilhamento,Facebook
4821,25355,2023-01-02,compartilhamento,Facebook
4822,208388,2022-10-18,curtida,Facebook
4823,283509,2023-10-17,compartilhamento,Instagram
4824,188033,2023-07-02,compartilhamento,Instagram
4825,257565,2024-04-14,curtida,Facebook
4826,279695,2024-03-11,curtida,Twitter
4827,162177,2023-10-23,curtida,Twitter
4828,182506,2024-05-02,curtida,Instagram
4829,5750,2024-01-03,compartilhamento,Instagram
4830,134007,2023-04-21,compartilhamento,Instagram
4831,198016,2024-04-26,compartilhamento,Twitter
4832,257862,2023-10-16,comentario,Facebook
4833,168451,2024-02-17,curtida,Twitter
4834,235471,2023-10-15,comentario,Instagram
4835,93135,2023-10-20,curtida,Instagram
4836,195764,2024-02-14,comentario,Twitter
4837,220007,2023-10-09,curtida,Instagram
4838,210455,2024-04-19,comentario,Instagram
4839,37635,2023-02-19,compartilhamento,Twitter
4840,45118,2024-06-03,curtida,Twitter
4841,243354,2024-04-09,comentario,Twitter
4842,113012,2021-12-21,curtida,Instagram
4843,252423,2024-01-30,comentario,Instagram
4844,287473,2022-10-02,curtida,Instagram
4845,99170,2024-05-04,comentario,Facebook
4846,80492,2024-01-24,compartilhamento,Twitter
4847,51217,2024-05-10,curtida,Facebook
4848,1493,2023-08-24,curtida,Twitter
4849,87392,2024-05-20,curtida,Twitter
4850,80212,2022-10-28,curtida,Facebook
4851,222424,2024-03-16,compartilhamento,Twitter
4852,164944,2023-07-14,curtida,Instagram
4853,185918,2024-05-25,curtida,Twitter
4854,280863,2023-04-02,curtida,Twitter
4855,178134,2024-01-13,compartilhamento,Facebook
4856,213445,2022-02-26,comentario,Twitter
4857,32305,2022-11-12,comentario,Facebook
4858,19914,2024-05-04,curtida,Instagram
4859,290492,2022-02-02,curtida,Facebook
4860,110496,2023-01-03,comentario,Twitter
4861,48409,2023-08-08,compartilhamento,Instagram
4862,278065,2022-05-05,compartilhamento,Facebook
4863,278638,2023-11-10,comentario,Instagram
4864,128196,2023-05-30,compartilhamento,Twitter
4865,180475,2024-04-25,curtida,Twitter
4866,231618,2024-05-18,curtida,Facebook
4867,154826,2024-05-06,comentario,Instagram
4868,56700,2024-06-04,comentario,Instagram
4869,229867,2023-04-13,compartilhamento,Instagram
4870,82613,2024-04-20,comentario,Twitter
4871,184446,2022-11-24,compartilhamento,Twitter
4872,101749,2023-07-07,curtida,Facebook
4873,215463,2023-05-05,comentario,Twitter
4874,252588,2022-09-03,comentario,Twitter
4875,72822,2023-07-24,comentario,Twitter
4876,7850,2023-07-01,compartilhamento,Instagram
4877,191633,2023-01-04,comentario,Twitter
4878,37210,2024-04-27,comentario,Twitter
4879,31721,2024-05-25,curtida,Facebook
4880,99966,2023-04-30,curtida,Twitter
4881,118278,2024-02-15,curtida,Facebook
4882,244255,2023-10-17,compartilhamento,Twitter
4883,33982,2024-04-17,comentario,Facebook
4884,192553,2024-02-27,comentario,Instagram
4885,88927,2024-05-13,compartilhamento,Facebook
4886,271367,2023-12-03,comentario,Twitter
4887,78354,2024-05-01,compartilhamento,Facebook
4888,84888,2023-07-23,comentario,Instagram
4889,243006,2024-04-29,curtida,Instagram
4890,148469,2023-06-18,curtida,Facebook
4891,96715,2023-12-27,comentario,Facebook
4892,263981,2023-11-02,comentario,Twitter
4893,100086,2024-05-30,curtida,Instagram
4894,178869,2024-05-24,curtida,Twitter
4895,172172,2022-12-22,compartilhamento,Instagram
4896,259995,2023-10-09,curtida,Facebook
4897,125438,2024-06-01,compartilhamento,Twitter
4898,102086,2023-09-28,comentario,Twitter
4899,80992,2024-03-22,comentario,Instagram
4900,78771,2024-03-12,compartilhamento,Instagram
4901,140089,2023-10-03,curtida,Instagram
4902,8053,2023-04-05,comentario,Instagram
4903,272148,2024-05-02,curtida,Facebook
4904,101694,2023-01-04,curtida,Facebook
4905,124739,2024-03-03,comentario,Twitter
4906,106401,2023-09-24,curtida,Twitter
4907,293648,2024-02-04,curtida,Twitter
4908,51853,2024-05-12,curtida,Instagram
4909,274844,2023-09-28,curtida,Facebook
4910,36353,2024-01-13,curtida,Instagram
4911,236129,2023-12-05,compartilhamento,Facebook
4912,153800,2023-10-01,comentario,Facebook
4913,263333,2024-05-12,comentario,Twitter
4914,62025,2024-02-21,comentario,Twitter
4915,80479,2022-01-08,comentario,Facebook
4916,34861,2023-04-05,compartilhamento,Instagram
4917,6451,2021-10-25,comentario,Instagram
4918,15591,2023-11-17,comentario,Facebook
4919,93789,2022-08-29,compartilhamento,Twitter
4920,224260,2024-04-26,compartilhamento,Twitter
4921,144733,2023-08-05,comentario,Facebook
4922,38002,2022-01-12,comentario,Instagram
4923,77094,2024-02-18,compartilhamento,Facebook
4924,29941,2022-04-26,curtida,Facebook
4925,139962,2023-11-04,curtida,Facebook
4926,224065,2024-04-02,comentario,Twitter
4927,68826,2024-01-07,comentario,Instagram
4928,170529,2023-07-09,comentario,Twitter
4929,246046,2023-06-20,curtida,Twitter
4930,266428,2023-08-01,curtida,Instagram
4931,170013,2023-07-08,compartilhamento,Facebook
4932,227841,2024-05-21,compartilhamento,Instagram
4933,286020,2024-04-15,comentario,Facebook
4934,185600,2024-04-06,comentario,Facebook
4935,30536,2022-12-02,curtida,Twitter
4936,22449,2021-12-31,comentario,Instagram
4937,49018,2023-04-24,comentario,Instagram
4938,297766,2021-12-15,compartilhamento,Instagram
4939,12776,2022-10-08,comentario,Facebook
4940,254257,2023-11-22,curtida,Twitter
4941,73638,2024-01-15,comentario,Instagram
4942,72880,2023-10-30,compartilhamento,Facebook
4943,19491,2024-05-20,curtida,Twitter
4944,15284,2024-05-02,comentario,Instagram
4945,61478,2024-03-01,curtida,Instagram
4946,201573,2023-02-01,comentario,Twitter
4947,34240,2023-03-03,compartilhamento,Facebook
4948,244849,2023-04-17,comentario,Facebook
4949,217507,2023-07-12,curtida,Facebook
4950,116533,2024-06-16,curtida,Instagram
4951,278932,2023-12-22,comentario,Instagram
4952,124931,2023-01-04,curtida,Twitter
4953,74785,2024-05-14,curtida,Facebook
4954,88986,2023-03-11,curtida,Twitter
4955,172170,2024-05-01,curtida,Instagram
4956,23042,2024-06-09,compartilhamento,Twitter
4957,164230,2024-04-02,curtida,Instagram
4958,181174,2023-08-08,compartilhamento,Instagram
4959,38801,2023-11-03,curtida,Twitter
4960,199766,2023-08-26,curtida,Facebook
4961,115593,2023-12-02,comentario,Instagram
4962,43865,2023-12-08,compartilhamento,Facebook
4963,184274,2022-09-20,comentario,Facebook
4964,58534,2022-02-15,comentario,Twitter
4965,259054,2023-08-23,curtida,Twitter
4966,272719,2023-02-11,compartilhamento,Twitter
4967,225116,2023-11-07,compartilhamento,Instagram
4968,186898,2023-08-19,curtida,Twitter
4969,146385,2023-12-22,curtida,Twitter
