ID_Loja,Nome_Loja,Cidade,Pais,Regiao
4012,Loja 4012,Damasco,Coreia do Sul,Outros
4013,Loja 4013,Londres,México,Sul
4014,Loja 4014,Seul,Itália,Outros
4015,Loja 4015,Colombo,Japão,Outros
4016,Loja 4016,Dhaka,Austrália,Outros
4017,Loja 4017,Dakar,Brasil,Sudeste
4018,Loja 4018,Kinshasa,Austrália,Outros
4019,Loja 4019,Tóquio,Portugal,Outros
4020,Loja 4020,Rio de Janeiro,Japão,Outros
4021,Loja 4021,Santiago,Turquia,Outros
4022,Loja 4022,Nova Deli,França,Outros
4023,Loja 4023,Kinshasa,Brasil,Sudeste
4024,Loja 4024,Nova Deli,Rússia,Outros
4025,Loja 4025,Istambul,Índia,Outros
4026,Loja 4026,Santiago,Coreia do Sul,Outros
4027,Loja 4027,Johannesburg,México,Sul
4028,Loja 4028,Tóquio,Espanha,Outros
4029,Loja 4029,Buenos Aires,Itália,Outros
4030,Loja 4030,Colombo,França,Outros
4031,Loja 4031,Jacarta,Rússia,Outros
4032,Loja 4032,Yangon,Austrália,Outros
4033,Loja 4033,Berlim,França,Outros
4034,Loja 4034,Doha,Brasil,Sul
4035,Loja 4035,Teerã,Estados Unidos,Noroeste do Pacífico
4036,Loja 4036,Bogotá,Índia,Outros
4037,Loja 4037,Colombo,Reino Unido,Outros
4038,Loja 4038,Trípoli,Canadá,Colúmbia Britânica
4039,Loja 4039,Lima,Itália,Outros
4040,Loja 4040,Bogotá,Argentina,Outros
4041,Loja 4041,Bagdá,Argentina,Outros
4042,Loja 4042,Jerusalém,Portugal,Outros
4043,Loja 4043,Buenos Aires,Argentina,Outros
4044,Loja 4044,Lima,México,Centro
4045,Loja 4045,Hanói,Índia,Outros
4046,Loja 4046,Nova York,Portugal,Outros
4047,Loja 4047,Nova Deli,Portugal,Outros
4048,Loja 4048,Jacarta,Austrália,Outros
4049,Loja 4049,Abu Dhabi,Rússia,Outros
4050,Loja 4050,Bogotá,Argentina,Outros
4051,Loja 4051,Pequim,Chile,Outros
4052,Loja 4052,Osaka,Brasil,Sul
4053,Loja 4053,Osaka,Austrália,Outros
4054,Loja 4054,Cidade do México,Portugal,Outros
4055,Loja 4055,Abu Dhabi,Rússia,Outros
4056,Loja 4056,Kyoto,Chile,Outros
4057,Loja 4057,Madri,Turquia,Outros
4058,Loja 4058,Kuala Lumpur,Índia,Outros
4059,Loja 4059,Lima,Peru,Outros
4060,Loja 4060,Roma,Rússia,Outros
4061,Loja 4061,Tóquio,Espanha,Outros
4062,Loja 4062,Taipei,Índia,Outros
4063,Loja 4063,Osaka,Espanha,Outros
4064,Loja 4064,Damasco,Alemanha,Outros
4065,Loja 4065,Jerusalém,Brasil,Nordeste
4066,Loja 4066,Seul,Austrália,Outros
4067,Loja 4067,Osaka,Turquia,Outros
4068,Loja 4068,Johannesburg,Canadá,Colúmbia Britânica
4069,Loja 4069,Beirute,Chile,Outros
4070,Loja 4070,Túnis,Brasil,Sudeste
4071,Loja 4071,Dhaka,Peru,Outros
4072,Loja 4072,Islamabad,Índia,Outros
4073,Loja 4073,Jacarta,Reino Unido,Outros
4074,Loja 4074,Argel,Chile,Outros
4075,Loja 4075,Kyoto,Japão,Outros
4076,Loja 4076,Rio de Janeiro,Portugal,Outros
4077,Loja 4077,Hong Kong,Brasil,Centro-Oeste
4078,Loja 4078,Nova Deli,Canadá,Colúmbia Britânica
4079,Loja 4079,Roma,Chile,Outros
4080,Loja 4080,Abu Dhabi,Austrália,Outros
4081,Loja 4081,Bagdá,Peru,Outros
4082,Loja 4082,Katmandu,França,Outros
4083,Loja 4083,Casablanca,Chile,Outros
4084,Loja 4084,Osaka,França,Outros
4085,Loja 4085,Osaka,Rússia,Outros
4086,Loja 4086,Cidade do México,Alemanha,Outros
4087,Loja 4087,Pequim,Argentina,Outros
4088,Loja 4088,Jerusalém,Canadá,Colúmbia Britânica
4089,Loja 4089,Kuala Lumpur,Estados Unidos,Noroeste do Pacífico
4090,Loja 4090,São Paulo,China,Outros
4091,Loja 4091,Sydney,Argentina,Outros
4092,Loja 4092,Kinshasa,Japão,Outros
4093,Loja 4093,Amã,Peru,Outros
4094,Loja 4094,Trípoli,Brasil,Norte
4095,Loja 4095,Mumbai,México,Sudeste
4096,Loja 4096,Santiago,Austrália,Outros
4097,Loja 4097,Nova Deli,Austrália,Outros
4098,Loja 4098,Sydney,Brasil,Sudeste
4099,Loja 4099,Moscou,Índia,Outros
4100,Loja 4100,Los Angeles,Estados Unidos,Nordeste
4101,Loja 4101,Nova York,Argentina,Outros
4102,Loja 4102,Bangkok,Turquia,Outros
4103,Loja 4103,Jacarta,Turquia,Outros
4104,Loja 4104,Argel,Argentina,Outros
4105,Loja 4105,Casablanca,França,Outros
4106,Loja 4106,Dakar,Brasil,Centro-Oeste
4107,Loja 4107,Amã,Alemanha,Outros
4108,Loja 4108,Manila,Chile,Outros
4109,Loja 4109,Hong Kong,Canadá,Alberta
4110,Loja 4110,Lima,Alemanha,Outros
4111,Loja 4111,Bagdá,Itália,Outros
4112,Loja 4112,Jerusalém,Portugal,Outros
4113,Loja 4113,Lima,Portugal,Outros
4114,Loja 4114,Berlim,Argentina,Outros
4115,Loja 4115,Yangon,Turquia,Outros
4116,Loja 4116,Abu Dhabi,Rússia,Outros
4117,Loja 4117,Cabul,Alemanha,Outros
4118,Loja 4118,Doha,Alemanha,Outros
4119,Loja 4119,Moscou,Canadá,Manitoba
4120,Loja 4120,Tóquio,Alemanha,Outros
4121,Loja 4121,Casablanca,Reino Unido,Outros
4122,Loja 4122,Tóquio,Índia,Outros
4123,Loja 4123,Pequim,Índia,Outros
4124,Loja 4124,Trípoli,Canadá,Quebec
4125,Loja 4125,Cairo,Turquia,Outros
4126,Loja 4126,Los Angeles,México,Noroeste
4127,Loja 4127,Teerã,Itália,Outros
4128,Loja 4128,Doha,Portugal,Outros
4129,Loja 4129,Trípoli,Itália,Outros
4130,Loja 4130,Cidade do México,China,Outros
4131,Loja 4131,Nova York,Rússia,Outros
4132,Loja 4132,Sydney,Portugal,Outros
4133,Loja 4133,Nova Deli,Espanha,Outros
4134,Loja 4134,Katmandu,Brasil,Sudeste
4135,Loja 4135,Pequim,Alemanha,Outros
4136,Loja 4136,Jerusalém,Índia,Outros
4137,Loja 4137,Beirute,China,Outros
4138,Loja 4138,Beirute,Japão,Outros
4139,Loja 4139,Lagos,China,Outros
4140,Loja 4140,Cairo,Itália,Outros
4141,Loja 4141,Trípoli,México,Centro
4142,Loja 4142,Kinshasa,Índia,Outros
4143,Loja 4143,Nairobi,Estados Unidos,Meio-Oeste
4144,Loja 4144,Istambul,Argentina,Outros
4145,Loja 4145,Riyadh,México,Centro
4146,Loja 4146,Berlim,China,Outros
4147,Loja 4147,Nova York,Portugal,Outros
4148,Loja 4148,Lima,Índia,Outros
4149,Loja 4149,Paris,Japão,Outros
4150,Loja 4150,Bagdá,Itália,Outros
4151,Loja 4151,Túnis,Peru,Outros
4152,Loja 4152,Amã,Reino Unido,Outros
4153,Loja 4153,Kuala Lumpur,Brasil,Nordeste
4154,Loja 4154,Jacarta,Alemanha,Outros
4155,Loja 4155,Bagdá,Peru,Outros
4156,Loja 4156,Paris,Chile,Outros
4157,Loja 4157,Buenos Aires,México,Sudeste
4158,Loja 4158,Bogotá,Rússia,Outros
4159,Loja 4159,Damasco,Espanha,Outros
4160,Loja 4160,Dubai,Índia,Outros
4161,Loja 4161,Hong Kong,Coreia do Sul,Outros
4162,Loja 4162,Argel,Portugal,Outros
4163,Loja 4163,Cairo,China,Outros
4164,Loja 4164,Bangkok,Chile,Outros
4165,Loja 4165,Roma,Brasil,Sul
4166,Loja 4166,Londres,México,Sudeste
4167,Loja 4167,Bagdá,Argentina,Outros
4168,Loja 4168,Yangon,Rússia,Outros
4169,Loja 4169,Moscou,Canadá,Alberta
4170,Loja 4170,Casablanca,Itália,Outros
4171,Loja 4171,Phnom Penh,Reino Unido,Outros
4172,Loja 4172,Trípoli,Coreia do Sul,Outros
4173,Loja 4173,Santiago,Itália,Outros
4174,Loja 4174,Nairobi,Portugal,Outros
4175,Loja 4175,Riyadh,Austrália,Outros
4176,Loja 4176,Damasco,Índia,Outros
4177,Loja 4177,Seul,Chile,Outros
4178,Loja 4178,Hong Kong,Itália,Outros
4179,Loja 4179,Jacarta,Alemanha,Outros
4180,Loja 4180,Jerusalém,Reino Unido,Outros
4181,Loja 4181,Amã,China,Outros
4182,Loja 4182,Buenos Aires,França,Outros
4183,Loja 4183,Pequim,Rússia,Outros
4184,Loja 4184,Roma,França,Outros
4185,Loja 4185,Hanói,Rússia,Outros
4186,Loja 4186,Santiago,França,Outros
4187,Loja 4187,Phnom Penh,México,Noroeste
4188,Loja 4188,Beirute,Canadá,Ontário
4189,Loja 4189,Istambul,Austrália,Outros
4190,Loja 4190,Katmandu,Argentina,Outros
4191,Loja 4191,Cairo,Estados Unidos,Meio-Oeste
4192,Loja 4192,Seul,Itália,Outros
4193,Loja 4193,Dakar,Canadá,Quebec
4194,Loja 4194,Manila,Portugal,Outros
4195,Loja 4195,Damasco,Peru,Outros
4196,Loja 4196,Yangon,França,Outros
4197,Loja 4197,Hanói,Canadá,Ontário
4198,Loja 4198,Casablanca,Argentina,Outros
4199,Loja 4199,Londres,Índia,Outros
4200,Loja 4200,Phnom Penh,Brasil,Norte
4201,Loja 4201,Yangon,Turquia,Outros
4202,Loja 4202,Hong Kong,Portugal,Outros
4203,Loja 4203,Pequim,Turquia,Outros
4204,Loja 4204,Los Angeles,Chile,Outros
4205,Loja 4205,Túnis,Austrália,Outros
4206,Loja 4206,Islamabad,Chile,Outros
4207,Loja 4207,Riyadh,Reino Unido,Outros
4208,Loja 4208,Abu Dhabi,Austrália,Outros
4209,Loja 4209,Argel,Índia,Outros
4210,Loja 4210,Bangkok,Chile,Outros
4211,Loja 4211,Doha,Reino Unido,Outros
4212,Loja 4212,Berlim,Itália,Outros
4213,Loja 4213,Hanói,Argentina,Outros
4214,Loja 4214,Seul,China,Outros
4215,Loja 4215,Lagos,Estados Unidos,Noroeste do Pacífico
4216,Loja 4216,Teerã,Turquia,Outros
4217,Loja 4217,Berlim,Itália,Outros
4218,Loja 4218,Santiago,Turquia,Outros
4219,Loja 4219,Jerusalém,Argentina,Outros
4220,Loja 4220,Beirute,Rússia,Outros
4221,Loja 4221,Seul,México,Norte
4222,Loja 4222,Abu Dhabi,Índia,Outros
4223,Loja 4223,Santiago,Estados Unidos,Noroeste do Pacífico
4224,Loja 4224,Damasco,Turquia,Outros
4225,Loja 4225,Beirute,Argentina,Outros
4226,Loja 4226,Osaka,Rússia,Outros
4227,Loja 4227,Kyoto,Espanha,Outros
4228,Loja 4228,Amã,Brasil,Sudeste
4229,Loja 4229,Los Angeles,China,Outros
4230,Loja 4230,Lagos,Itália,Outros
4231,Loja 4231,Johannesburg,China,Outros
4232,Loja 4232,Bangkok,Argentina,Outros
4233,Loja 4233,Londres,França,Outros
4234,Loja 4234,Pequim,França,Outros
4235,Loja 4235,Nova Deli,França,Outros
4236,Loja 4236,Sydney,Turquia,Outros
4237,Loja 4237,Mumbai,Argentina,Outros
4238,Loja 4238,Bagdá,Canadá,Ontário
4239,Loja 4239,Hanói,Estados Unidos,Meio-Oeste
4240,Loja 4240,Seul,Argentina,Outros
4241,Loja 4241,Osaka,França,Outros
4242,Loja 4242,Londres,Coreia do Sul,Outros
4243,Loja 4243,Londres,Estados Unidos,Meio-Oeste
4244,Loja 4244,Hanói,Austrália,Outros
4245,Loja 4245,Kuala Lumpur,Espanha,Outros
4246,Loja 4246,Kinshasa,Turquia,Outros
4247,Loja 4247,Kyoto,Brasil,Norte
4248,Loja 4248,Túnis,Itália,Outros
4249,Loja 4249,Jacarta,França,Outros
4250,Loja 4250,Buenos Aires,Canadá,Ontário
4251,Loja 4251,Paris,Austrália,Outros
4252,Loja 4252,Yangon,Turquia,Outros
4253,Loja 4253,Jacarta,Reino Unido,Outros
4254,Loja 4254,Dubai,Itália,Outros
4255,Loja 4255,Islamabad,China,Outros
4256,Loja 4256,Lagos,Coreia do Sul,Outros
4257,Loja 4257,Teerã,Espanha,Outros
4258,Loja 4258,Johannesburg,Espanha,Outros
4259,Loja 4259,Hanói,Itália,Outros
4260,Loja 4260,Phnom Penh,China,Outros
4261,Loja 4261,Osaka,Argentina,Outros
4262,Loja 4262,Yangon,Austrália,Outros
4263,Loja 4263,Manila,Peru,Outros
4264,Loja 4264,Dhaka,Itália,Outros
4265,Loja 4265,Amã,Alemanha,Outros
4266,Loja 4266,Pequim,Espanha,Outros
4267,Loja 4267,Manila,Estados Unidos,Nordeste
4268,Loja 4268,Sydney,Peru,Outros
4269,Loja 4269,Los Angeles,Coreia do Sul,Outros
4270,Loja 4270,Tóquio,Rússia,Outros
4271,Loja 4271,Damasco,Turquia,Outros
4272,Loja 4272,Dhaka,China,Outros
4273,Loja 4273,Madri,Espanha,Outros
4274,Loja 4274,São Paulo,Peru,Outros
4275,Loja 4275,Berlim,França,Outros
4276,Loja 4276,Santiago,Austrália,Outros
4277,Loja 4277,Nairobi,China,Outros
4278,Loja 4278,Manila,Reino Unido,Outros
4279,Loja 4279,Nova York,Brasil,Sul
4280,Loja 4280,Seul,México,Sudeste
4281,Loja 4281,Osaka,Japão,Outros
4282,Loja 4282,Londres,Austrália,Outros
4283,Loja 4283,Paris,Turquia,Outros
4284,Loja 4284,Santiago,Coreia do Sul,Outros
4285,Loja 4285,Mumbai,Reino Unido,Outros
4286,Loja 4286,Damasco,França,Outros
4287,Loja 4287,Tóquio,Canadá,Ontário
4288,Loja 4288,Berlim,França,Outros
4289,Loja 4289,Los Angeles,Brasil,Sul
4290,Loja 4290,Toronto,Argentina,Outros
4291,Loja 4291,Sydney,França,Outros
4292,Loja 4292,Nairobi,Chile,Outros
4293,Loja 4293,Bangkok,China,Outros
4294,Loja 4294,Seul,Índia,Outros
4295,Loja 4295,Kinshasa,Portugal,Outros
4296,Loja 4296,Kinshasa,Coreia do Sul,Outros
4297,Loja 4297,Cabul,México,Centro
4298,Loja 4298,Toronto,China,Outros
4299,Loja 4299,Yangon,Itália,Outros
4300,Loja 4300,Johannesburg,Turquia,Outros
4301,Loja 4301,Casablanca,Estados Unidos,Oeste
4302,Loja 4302,Dhaka,Argentina,Outros
4303,Loja 4303,Cingapura,Turquia,Outros
4304,Loja 4304,Jacarta,Turquia,Outros
4305,Loja 4305,Doha,Itália,Outros
4306,Loja 4306,Buenos Aires,Coreia do Sul,Outros
4307,Loja 4307,Bangkok,Alemanha,Outros
4308,Loja 4308,Bogotá,Estados Unidos,Nordeste
4309,Loja 4309,Cabul,Rússia,Outros
4310,Loja 4310,Londres,Itália,Outros
4311,Loja 4311,Osaka,México,Noroeste
4312,Loja 4312,Toronto,Itália,Outros
4313,Loja 4313,Berlim,Japão,Outros
4314,Loja 4314,Cairo,Alemanha,Outros
4315,Loja 4315,Istambul,Espanha,Outros
4316,Loja 4316,Manila,França,Outros
4317,Loja 4317,Jerusalém,Espanha,Outros
4318,Loja 4318,Tóquio,Peru,Outros
4319,Loja 4319,Bagdá,Canadá,Manitoba
4320,Loja 4320,Pequim,Reino Unido,Outros
4321,Loja 4321,Paris,Rússia,Outros
4322,Loja 4322,Bangkok,Austrália,Outros
4323,Loja 4323,Túnis,Canadá,Colúmbia Britânica
4324,Loja 4324,Damasco,Brasil,Sudeste
4325,Loja 4325,Yangon,Espanha,Outros
4326,Loja 4326,Jacarta,Chile,Outros
4327,Loja 4327,Casablanca,Estados Unidos,Noroeste do Pacífico
4328,Loja 4328,Teerã,Turquia,Outros
4329,Loja 4329,Dhaka,Peru,Outros
4330,Loja 4330,Amã,Espanha,Outros
4331,Loja 4331,Taipei,Argentina,Outros
4332,Loja 4332,Hong Kong,Portugal,Outros
4333,Loja 4333,Beirute,Chile,Outros
4334,Loja 4334,Jacarta,Portugal,Outros
4335,Loja 4335,Teerã,Turquia,Outros
4336,Loja 4336,Colombo,Brasil,Nordeste
4337,Loja 4337,Nova Deli,Austrália,Outros
4338,Loja 4338,Kuala Lumpur,Peru,Outros
4339,Loja 4339,Madri,Chile,Outros
4340,Loja 4340,Pequim,Canadá,Colúmbia Britânica
4341,Loja 4341,Rio de Janeiro,Chile,Outros
4342,Loja 4342,Cairo,Coreia do Sul,Outros
4343,Loja 4343,Los Angeles,Portugal,Outros
4344,Loja 4344,Paris,Portugal,Outros
4345,Loja 4345,Rio de Janeiro,Portugal,Outros
4346,Loja 4346,Lima,México,Centro
4347,Loja 4347,Nairobi,Peru,Outros
4348,Loja 4348,Riyadh,Índia,Outros
4349,Loja 4349,Beirute,Canadá,Colúmbia Britânica
4350,Loja 4350,Beirute,Portugal,Outros
4351,Loja 4351,Cairo,Turquia,Outros
4352,Loja 4352,Phnom Penh,Austrália,Outros
4353,Loja 4353,Tóquio,Reino Unido,Outros
4354,Loja 4354,Islamabad,Reino Unido,Outros
4355,Loja 4355,Riyadh,Turquia,Outros
4356,Loja 4356,Nairobi,Chile,Outros
4357,Loja 4357,Nova York,México,Noroeste
4358,Loja 4358,Tóquio,França,Outros
4359,Loja 4359,Tóquio,Coreia do Sul,Outros
4360,Loja 4360,Abu Dhabi,Argentina,Outros
4361,Loja 4361,Kuala Lumpur,Canadá,Quebec
4362,Loja 4362,Seul,Argentina,Outros
4363,Loja 4363,Kinshasa,México,Centro
4364,Loja 4364,Taipei,Japão,Outros
4365,Loja 4365,Bagdá,China,Outros
4366,Loja 4366,Roma,Alemanha,Outros
4367,Loja 4367,Bagdá,Rússia,Outros
4368,Loja 4368,Trípoli,Peru,Outros
4369,Loja 4369,Rio de Janeiro,Turquia,Outros
4370,Loja 4370,Islamabad,Rússia,Outros
4371,Loja 4371,Cabul,Turquia,Outros
4372,Loja 4372,Seul,França,Outros
4373,Loja 4373,Beirute,Turquia,Outros
4374,Loja 4374,Riyadh,Peru,Outros
4375,Loja 4375,Cidade do México,Portugal,Outros
4376,Loja 4376,Cabul,Estados Unidos,Nordeste
4377,Loja 4377,Nova Deli,Itália,Outros
4378,Loja 4378,Phnom Penh,Austrália,Outros
4379,Loja 4379,Cidade do México,Itália,Outros
4380,Loja 4380,Osaka,Turquia,Outros
4381,Loja 4381,Taipei,Brasil,Norte
4382,Loja 4382,Mumbai,Portugal,Outros
4383,Loja 4383,Lima,Alemanha,Outros
4384,Loja 4384,Damasco,Reino Unido,Outros
4385,Loja 4385,Manila,Portugal,Outros
4386,Loja 4386,Jacarta,Turquia,Outros
4387,Loja 4387,Túnis,Canadá,Alberta
4388,Loja 4388,Bangkok,Japão,Outros
4389,Loja 4389,Cairo,Itália,Outros
4390,Loja 4390,Cairo,Chile,Outros
4391,Loja 4391,Kinshasa,Portugal,Outros
4392,Loja 4392,Riyadh,Canadá,Alberta
4393,Loja 4393,Rio de Janeiro,Espanha,Outros
4394,Loja 4394,Pequim,Brasil,Centro-Oeste
4395,Loja 4395,Yangon,Portugal,Outros
4396,Loja 4396,Kuala Lumpur,Brasil,Nordeste
4397,Loja 4397,Moscou,Canadá,Alberta
4398,Loja 4398,Toronto,França,Outros
4399,Loja 4399,Bagdá,Reino Unido,Outros
4400,Loja 4400,Hong Kong,Japão,Outros
4401,Loja 4401,Johannesburg,Canadá,Colúmbia Britânica
4402,Loja 4402,Istambul,Itália,Outros
4403,Loja 4403,Nova York,Coreia do Sul,Outros
4404,Loja 4404,Moscou,Coreia do Sul,Outros
4405,Loja 4405,Rio de Janeiro,Índia,Outros
4406,Loja 4406,Buenos Aires,França,Outros
4407,Loja 4407,Mumbai,Canadá,Manitoba
4408,Loja 4408,Madri,Chile,Outros
4409,Loja 4409,Paris,Argentina,Outros
4410,Loja 4410,Sydney,Portugal,Outros
4411,Loja 4411,Seul,Austrália,Outros
4412,Loja 4412,Bangkok,Estados Unidos,Nordeste
4413,Loja 4413,Doha,Canadá,Ontário
4414,Loja 4414,Teerã,Estados Unidos,Sul
4415,Loja 4415,Los Angeles,Índia,Outros
4416,Loja 4416,Cidade do México,Canadá,Alberta
4417,Loja 4417,Dubai,Japão,Outros
4418,Loja 4418,Nova York,Coreia do Sul,Outros
4419,Loja 4419,Argel,Índia,Outros
4420,Loja 4420,Buenos Aires,Espanha,Outros
4421,Loja 4421,Los Angeles,Portugal,Outros
4422,Loja 4422,Pequim,Canadá,Quebec
4423,Loja 4423,Pequim,Canadá,Ontário
4424,Loja 4424,Lima,Turquia,Outros
4425,Loja 4425,Moscou,Coreia do Sul,Outros
4426,Loja 4426,Amã,Espanha,Outros
4427,Loja 4427,Abu Dhabi,Estados Unidos,Meio-Oeste
4428,Loja 4428,Lagos,Itália,Outros
4429,Loja 4429,Santiago,Reino Unido,Outros
4430,Loja 4430,Toronto,Japão,Outros
4431,Loja 4431,Santiago,Coreia do Sul,Outros
4432,Loja 4432,Paris,Portugal,Outros
4433,Loja 4433,Nova Deli,Reino Unido,Outros
4434,Loja 4434,São Paulo,Canadá,Ontário
4435,Loja 4435,Cingapura,México,Noroeste
4436,Loja 4436,Buenos Aires,Estados Unidos,Oeste
4437,Loja 4437,Kuala Lumpur,Turquia,Outros
4438,Loja 4438,Riyadh,Espanha,Outros
4439,Loja 4439,Buenos Aires,Alemanha,Outros
4440,Loja 4440,Madri,Reino Unido,Outros
4441,Loja 4441,Cingapura,Alemanha,Outros
4442,Loja 4442,Trípoli,Estados Unidos,Meio-Oeste
4443,Loja 4443,Hong Kong,Itália,Outros
4444,Loja 4444,São Paulo,Reino Unido,Outros
4445,Loja 4445,São Paulo,Turquia,Outros
4446,Loja 4446,Lagos,Peru,Outros
4447,Loja 4447,Nairobi,Argentina,Outros
4448,Loja 4448,Phnom Penh,Estados Unidos,Sul
4449,Loja 4449,Londres,Brasil,Sudeste
4450,Loja 4450,Argel,México,Sudeste
4451,Loja 4451,Cairo,Estados Unidos,Nordeste
4452,Loja 4452,Sydney,Austrália,Outros
4453,Loja 4453,Cabul,China,Outros
4454,Loja 4454,São Paulo,França,Outros
4455,Loja 4455,Lima,Brasil,Norte
4456,Loja 4456,Hong Kong,China,Outros
4457,Loja 4457,Trípoli,México,Norte
4458,Loja 4458,Túnis,Rússia,Outros
4459,Loja 4459,Londres,Austrália,Outros
4460,Loja 4460,Hong Kong,Reino Unido,Outros
4461,Loja 4461,Johannesburg,Rússia,Outros
4462,Loja 4462,Cingapura,Peru,Outros
4463,Loja 4463,Jerusalém,Japão,Outros
4464,Loja 4464,Nova Deli,Peru,Outros
4465,Loja 4465,Dhaka,Peru,Outros
4466,Loja 4466,Yangon,Argentina,Outros
4467,Loja 4467,Moscou,Peru,Outros
4468,Loja 4468,Hanói,Canadá,Quebec
4469,Loja 4469,Istambul,Brasil,Sul
4470,Loja 4470,Trípoli,Itália,Outros
4471,Loja 4471,Cidade do México,Japão,Outros
4472,Loja 4472,Bangkok,Japão,Outros
4473,Loja 4473,Kuala Lumpur,Rússia,Outros
4474,Loja 4474,Dakar,Alemanha,Outros
4475,Loja 4475,Jacarta,Coreia do Sul,Outros
4476,Loja 4476,Túnis,França,Outros
4477,Loja 4477,Cairo,Coreia do Sul,Outros
4478,Loja 4478,Lagos,Estados Unidos,Meio-Oeste
4479,Loja 4479,Roma,Canadá,Alberta
4480,Loja 4480,Santiago,Portugal,Outros
4481,Loja 4481,Istambul,Argentina,Outros
4482,Loja 4482,Kyoto,China,Outros
4483,Loja 4483,Damasco,Estados Unidos,Noroeste do Pacífico
4484,Loja 4484,Santiago,Portugal,Outros
4485,Loja 4485,Roma,França,Outros
4486,Loja 4486,Istambul,Estados Unidos,Nordeste
4487,Loja 4487,Kuala Lumpur,Itália,Outros
4488,Loja 4488,Jerusalém,Rússia,Outros
4489,Loja 4489,Bagdá,Canadá,Ontário
4490,Loja 4490,Islamabad,Coreia do Sul,Outros
4491,Loja 4491,Argel,Austrália,Outros
4492,Loja 4492,Cidade do México,Peru,Outros
4493,Loja 4493,Hanói,Espanha,Outros
4494,Loja 4494,Londres,Portugal,Outros
4495,Loja 4495,Bangkok,Japão,Outros
4496,Loja 4496,Los Angeles,Itália,Outros
4497,Loja 4497,Buenos Aires,Canadá,Manitoba
4498,Loja 4498,Pequim,Peru,Outros
4499,Loja 4499,Osaka,Chile,Outros
4500,Loja 4500,Londres,Brasil,Centro-Oeste
4501,Loja 4501,Pequim,Brasil,Norte
4502,Loja 4502,Jerusalém,México,Noroeste
4503,Loja 4503,Amã,Espanha,Outros
4504,Loja 4504,Jerusalém,Japão,Outros
4505,Loja 4505,Cingapura,Austrália,Outros
4506,Loja 4506,Santiago,França,Outros
4507,Loja 4507,Cingapura,Argentina,Outros
4508,Loja 4508,Paris,Japão,Outros
4509,Loja 4509,Moscou,Espanha,Outros
4510,Loja 4510,Moscou,Brasil,Sudeste
4511,Loja 4511,Tóquio,França,Outros
4512,Loja 4512,Mumbai,França,Outros
4513,Loja 4513,Moscou,México,Noroeste
4514,Loja 4514,Tóquio,Rússia,Outros
4515,Loja 4515,Bangkok,Coreia do Sul,Outros
4516,Loja 4516,Kinshasa,Itália,Outros
4517,Loja 4517,Kuala Lumpur,Coreia do Sul,Outros
4518,Loja 4518,Pequim,Índia,Outros
4519,Loja 4519,Paris,Espanha,Outros
4520,Loja 4520,Jerusalém,Estados Unidos,Oeste
4521,Loja 4521,Pequim,China,Outros
4522,Loja 4522,Damasco,Espanha,Outros
4523,Loja 4523,Teerã,Turquia,Outros
4524,Loja 4524,Bagdá,Alemanha,Outros
4525,Loja 4525,Doha,Turquia,Outros
4526,Loja 4526,Phnom Penh,Estados Unidos,Meio-Oeste
4527,Loja 4527,Abu Dhabi,Austrália,Outros
4528,Loja 4528,Jerusalém,Canadá,Quebec
4529,Loja 4529,Lima,Brasil,Sudeste
4530,Loja 4530,Bagdá,Argentina,Outros
4531,Loja 4531,Taipei,Alemanha,Outros
4532,Loja 4532,Istambul,Itália,Outros
4533,Loja 4533,Beirute,Estados Unidos,Meio-Oeste
4534,Loja 4534,Damasco,Rússia,Outros
4535,Loja 4535,Riyadh,Brasil,Centro-Oeste
4536,Loja 4536,Hong Kong,Espanha,Outros
4537,Loja 4537,Trípoli,Turquia,Outros
4538,Loja 4538,Taipei,Rússia,Outros
4539,Loja 4539,Paris,Estados Unidos,Noroeste do Pacífico
4540,Loja 4540,Katmandu,Rússia,Outros
4541,Loja 4541,Nova Deli,Chile,Outros
4542,Loja 4542,Bogotá,Rússia,Outros
4543,Loja 4543,Mumbai,Índia,Outros
4544,Loja 4544,Seul,México,Noroeste
4545,Loja 4545,Doha,França,Outros
4546,Loja 4546,Toronto,Austrália,Outros
4547,Loja 4547,Riyadh,Brasil,Centro-Oeste
4548,Loja 4548,Kyoto,Canadá,Alberta
4549,Loja 4549,Colombo,Austrália,Outros
4550,Loja 4550,Hanói,Austrália,Outros
4551,Loja 4551,Johannesburg,Argentina,Outros
4552,Loja 4552,Santiago,Alemanha,Outros
4553,Loja 4553,Bagdá,Turquia,Outros
4554,Loja 4554,Jacarta,Portugal,Outros
4555,Loja 4555,Rio de Janeiro,Alemanha,Outros
4556,Loja 4556,Doha,Chile,Outros
4557,Loja 4557,Kinshasa,França,Outros
4558,Loja 4558,Londres,México,Sul
4559,Loja 4559,Taipei,Austrália,Outros
4560,Loja 4560,Sydney,Coreia do Sul,Outros
4561,Loja 4561,Pequim,China,Outros
4562,Loja 4562,Bogotá,Japão,Outros
4563,Loja 4563,Jacarta,Índia,Outros
4564,Loja 4564,Londres,Argentina,Outros
4565,Loja 4565,Sydney,México,Centro
4566,Loja 4566,Tóquio,Japão,Outros
4567,Loja 4567,Pequim,Turquia,Outros
4568,Loja 4568,Jerusalém,Japão,Outros
4569,Loja 4569,Sydney,França,Outros
4570,Loja 4570,Pequim,Chile,Outros
